Prompt;Answer
"Evaluate the following premises:
Input text:
Textual context: It is unusual for the PTO to be engaged for less than 0.2 hours or more than 5 hours in a day.
In a typical day, a vehicle idles for between 1 and 5 hours.
It is uncommon for a vehicle's engine speed to be outside the range of 550 to 1600 rpm in a day.
On a typical day, the load on axle 1 ranges from 2000 to 8000 kg.
Each day, axle 2 carries between 7000 and 11500 kg of load.
A vehicle's payload varies from 0 to 11000 kg in a typical day.
In a typical day, a vehicle's total fuel consumption is between 10 and 100 dm³.
In a typical day, a vehicle completes 50 to 300 lifter cycles.

Used parameters: PTO operation time, idle time, engine speed, axle 1 load, axle 2 load, payload, total fuel consumption, lifter cycles.
Data points for used parameters: PTO operation time: 0.7 h, idle time: 2.4 h, engine speed: 560.8 rpm, axle 1 load: 3599.8 kg, axle 2 load: 7988.1 kg, payload: 10862.5 kg, total fuel consumption: 22.9 dm3, lifter cycles: 8.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: It is unlikely for a vehicle to operate for less than 2 hours or more than 10 hours in a typical day.
On a normal day, the PTO operates for 0.2 to 5 hours.
A vehicle idling for less than 1 hour or more than 5 hours in a day is not common.
It is unusual for a vehicle to operate at speeds outside the range of 0 to 80 km/h in a day.
Each day, axle 3 carries between 4500 and 7500 kg of load.
It is not typical for a vehicle to have a payload outside the range of 0 to 11000 kg in a day.
It is rare for a vehicle to consume less than 10 dm³ or more than 100 dm³ of fuel in a day.
On a normal day, a vehicle completes 50 to 300 lifter cycles.

Used parameters: total operation time, PTO operation time, idle time, vehicle speed, axle 3 load, payload, total fuel consumption, lifter cycles.
Data points for used parameters: total operation time: 4.1 h, PTO operation time: 4.0 h, idle time: 1.2 h, vehicle speed: 65.0 km/h, axle 3 load: 5660.9 kg, payload: 2308.6 kg, total fuel consumption: 17.4 dm3, lifter cycles: 22.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: On a usual day, a vehicle travels between 20 and 110 km.
It is unlikely for a vehicle to operate for less than 2 hours or more than 10 hours in a typical day.
In a typical day, a vehicle's PTO is engaged for 0.2 to 5 hours.
It is not common for a vehicle to drive for less than 1 hour or more than 5 hours in a day.
In a typical day, a vehicle makes 20 to 300 stops.
It is unusual for axle 2 to carry less than 7000 kg or more than 11500 kg in a day.
It is not typical for a vehicle to have a payload outside the range of 0 to 11000 kg in a day.
In a typical day, a vehicle completes 50 to 300 compaction cycles.

Used parameters: distance, total operation time, PTO operation time, driving time, stops, axle 2 load, payload, compaction cycles.
Data points for used parameters: distance: 77.3 km, total operation time: 4.4 h, PTO operation time: 4.0 h, driving time: 3.0 h, stops: 29 axle 2 load: 9411.5 kg, payload: 8264.6 kg, compaction cycles: 23.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: On a usual day, a vehicle travels between 20 and 110 km.
In a typical day, a vehicle idles for 1 to 5 hours.
It is not typical for a vehicle to make fewer than 20 stops with the PTO engaged or exceed 250 stops in a day.
In a typical day, a vehicle's speed ranges from 0 to 80 km/h.
In a typical day, a vehicle's axle 1 load is between 2000 and 8000 kg.
It is rare for axle 2 to carry less than 7000 kg or more than 11500 kg in a day.
In a typical day, a vehicle's payload ranges from 0 to 11000 kg.
On a normal day, a vehicle completes 50 to 300 lifter cycles.

Used parameters: distance, idle time, stops with PTO engaged, vehicle speed, axle 1 load, axle 2 load, payload, lifter cycles.
Data points for used parameters: distance: 43.8 km, idle time: 4.8 h, stops with PTO engaged: 75 vehicle speed: 62.3 km/h, axle 1 load: 2081.6 kg, axle 2 load: 11009.7 kg, payload: 725.9 kg, lifter cycles: 10.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: A vehicle typically operates for 2 to 10 hours each day.
In a typical day, a vehicle idles for 1 to 5 hours.
On a typical day, a vehicle's speed varies between 0 and 80 km/h.
In a typical day, a vehicle's engine speed is between 550 and 1600 rpm.
Each day, axle 2 carries between 7000 and 11500 kg of load.
Typically, a vehicle consumes 10 to 100 dm³ of fuel in a day.
On a normal day, a vehicle performs 50 to 300 compaction cycles.
On a normal day, a vehicle completes 50 to 300 lifter cycles.

Used parameters: total operation time, idle time, vehicle speed, engine speed, axle 2 load, total fuel consumption, compaction cycles, lifter cycles.
Data points for used parameters: total operation time: 6.3 h, idle time: 4.3 h, vehicle speed: 76.4 km/h, engine speed: 1376.1 rpm, axle 2 load: 11719.0 kg, total fuel consumption: 59.2 dm3, compaction cycles: 235 lifter cycles: 10.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";True
"Evaluate the following premises:
Input text:
Textual context: On a usual day, a vehicle travels between 20 and 110 km.
A vehicle's PTO operates for 0.2 to 5 hours in a typical day.
Typically, a vehicle idles for 1 to 5 hours daily.
A vehicle making fewer than 20 stops with PTO engaged or more than 250 stops in a day is uncommon.
Each day, axle 1 carries between 2000 and 8000 kg of load.
It is uncommon for axle 3 to carry less than 4500 kg or more than 7500 kg in a day.
In a typical day, a vehicle completes 50 to 300 compaction cycles.
On a normal day, a vehicle completes 50 to 300 lifter cycles.

Used parameters: distance, PTO operation time, idle time, stops with PTO engaged, axle 1 load, axle 3 load, compaction cycles, lifter cycles.
Data points for used parameters: distance: 107.0 km, PTO operation time: 4.3 h, idle time: 4.8 h, stops with PTO engaged: 124 axle 1 load: 5915.7 kg, axle 3 load: 7897.7 kg, compaction cycles: 291 lifter cycles: 15.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";True
"Evaluate the following premises:
Input text:
Textual context: In a typical day, a vehicle's PTO is engaged for 0.2 to 5 hours.
Typically, a vehicle idles for 1 to 5 hours daily.
In a typical day, a vehicle spends 1 to 5 hours driving.
It is unlikely for a vehicle to make fewer than 20 stops or more than 300 stops in a day.
Each day, a vehicle makes 20 to 250 stops with the PTO in use.
It is not common for axle 1 to carry less than 2000 kg or more than 8000 kg in a day.
In a typical day, a vehicle's axle 3 load is between 4500 and 7500 kg.
It is rare for a vehicle to consume less than 10 dm³ or more than 100 dm³ of fuel in a day.

Used parameters: PTO operation time, idle time, driving time, stops, stops with PTO engaged, axle 1 load, axle 3 load, total fuel consumption.
Data points for used parameters: PTO operation time: 4.2 h, idle time: 4.1 h, driving time: 3.2 h, stops: 256 stops with PTO engaged: 57 axle 1 load: 3493.6 kg, axle 3 load: 4990.6 kg, total fuel consumption: 27.1 dm3.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: In a typical day, a vehicle's PTO is engaged for 0.2 to 5 hours.
A vehicle spends 1 to 5 hours driving each typical day.
Usually, a vehicle makes 20 to 250 stops with the PTO engaged per day.
On a typical day, a vehicle's engine operates at 550 to 1600 rpm.
On a typical day, the load on axle 1 ranges from 2000 to 8000 kg.
It is uncommon for axle 3 to carry less than 4500 kg or more than 7500 kg in a day.
On a normal day, a vehicle completes 50 to 300 lifter cycles.
It is not typical for a vehicle to refuel in less than 0.08 hours or more than 0.2 hours in a day.

Used parameters: PTO operation time, driving time, stops with PTO engaged, engine speed, axle 1 load, axle 3 load, lifter cycles, refulling time.
Data points for used parameters: PTO operation time: 3.7 h, driving time: 2.1 h, stops with PTO engaged: 199 engine speed: 1521.2 rpm, axle 1 load: 4770.2 kg, axle 3 load: 5920.7 kg, lifter cycles: 233 refulling time: 0.1 h.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: A vehicle typically operates for 2 to 10 hours each day.
It is not typical for the PTO to be engaged for under 0.2 hours or over 5 hours in a day.
It is infrequent for a vehicle to make fewer than 20 stops or exceed 300 stops in a day.
It is rare for a vehicle to operate outside the speed range of 0 to 80 km/h in a typical day.
It is uncommon for a vehicle's engine speed to be outside the range of 550 to 1600 rpm in a day.
Each day, axle 2 carries between 7000 and 11500 kg of load.
A vehicle's payload varies from 0 to 11000 kg in a typical day.
Refueling a vehicle takes 0.08 to 0.2 hours in a typical day.

Used parameters: total operation time, PTO operation time, stops, vehicle speed, engine speed, axle 2 load, payload, refulling time.
Data points for used parameters: total operation time: 8.9 h, PTO operation time: 2.2 h, stops: 259 vehicle speed: 71.8 km/h, engine speed: 1531.0 rpm, axle 2 load: 11494.3 kg, payload: 6047.8 kg, refulling time: 0.1 h.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: It is uncommon for a vehicle to spend less than 1 hour or more than 5 hours driving in a day.
Normally, a vehicle makes 20 to 300 stops in a day.
It is rare for a vehicle to operate outside the speed range of 0 to 80 km/h in a typical day.
It is uncommon for a vehicle's engine speed to be outside the range of 550 to 1600 rpm in a day.
It is not common for axle 1 to carry less than 2000 kg or more than 8000 kg in a day.
It is not typical for a vehicle to have a payload outside the range of 0 to 11000 kg in a day.
In a typical day, a vehicle's total fuel consumption is between 10 and 100 dm³.
It is uncommon for a vehicle to perform fewer than 50 or more than 300 compaction cycles in a day.

Used parameters: driving time, stops, vehicle speed, engine speed, axle 1 load, payload, total fuel consumption, compaction cycles.
Data points for used parameters: driving time: 1.0 h, stops: 23 vehicle speed: 51.9 km/h, engine speed: 1210.8 rpm, axle 1 load: 3580.0 kg, payload: 5479.3 kg, total fuel consumption: 68.7 dm3, compaction cycles: 29.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: It is uncommon for a vehicle to travel less than 20 km or more than 110 km in a typical day.
A vehicle's PTO operates for 0.2 to 5 hours in a typical day.
In a typical day, a vehicle spends 1 to 5 hours driving.
Each typical day, a vehicle stops between 20 and 300 times.
It is not common for axle 1 to carry less than 2000 kg or more than 8000 kg in a day.
Each day, axle 2 carries between 7000 and 11500 kg of load.
It is not common for a vehicle to perform fewer than 50 or more than 300 compaction cycles in a day.
Refueling a vehicle takes 0.08 to 0.2 hours in a typical day.

Used parameters: distance, PTO operation time, driving time, stops, axle 1 load, axle 2 load, compaction cycles, refulling time.
Data points for used parameters: distance: 94.5 km, PTO operation time: 4.2 h, driving time: 4.0 h, stops: 86 axle 1 load: 3599.8 kg, axle 2 load: 10818.3 kg, compaction cycles: 47 refulling time: 0.1 h.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";True
"Evaluate the following premises:
Input text:
Textual context: During a typical day, a vehicle covers a distance of 20 to 110 km.
In a typical day, a vehicle's total operational time ranges from 2 to 10 hours.
On a normal day, the PTO operates for 0.2 to 5 hours.
It is rare for a vehicle to operate outside the speed range of 0 to 80 km/h in a typical day.
In a usual day, the engine speed of a vehicle is between 550 and 1600 rpm.
On a typical day, the load on axle 2 ranges from 7000 to 11500 kg.
It is uncommon for a vehicle to perform fewer than 50 or more than 300 compaction cycles in a day.
Refueling a vehicle takes 0.08 to 0.2 hours in a typical day.

Used parameters: distance, total operation time, PTO operation time, vehicle speed, engine speed, axle 2 load, compaction cycles, refulling time.
Data points for used parameters: distance: 94.5 km, total operation time: 6.9 h, PTO operation time: 1.3 h, vehicle speed: 6.3 km/h, engine speed: 1397.5 rpm, axle 2 load: 11398.1 kg, compaction cycles: 48 refulling time: 0.1 h.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";True
"Evaluate the following premises:
Input text:
Textual context: It is uncommon for a vehicle to travel less than 20 km or more than 110 km in a typical day.
A vehicle typically operates for 2 to 10 hours each day.
It is not typical for the PTO to be engaged for under 0.2 hours or over 5 hours in a day.
It is not common for a vehicle to drive for less than 1 hour or more than 5 hours in a day.
On a typical day, the load on axle 3 ranges from 4500 to 7500 kg.
It is not typical for a vehicle to have a payload outside the range of 0 to 11000 kg in a day.
It is unlikely for a vehicle to complete fewer than 50 or more than 300 lifter cycles in a day.
On a usual day, refueling takes between 0.08 and 0.2 hours.

Used parameters: distance, total operation time, PTO operation time, driving time, axle 3 load, payload, lifter cycles, refulling time.
Data points for used parameters: distance: 19.3 km, total operation time: 3.0 h, PTO operation time: 3.4 h, driving time: 3.4 h, axle 3 load: 5490.6 kg, payload: 5327.6 kg, lifter cycles: 198 refulling time: 0.1 h.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";True
"Evaluate the following premises:
Input text:
Textual context: It is uncommon for a vehicle to travel less than 20 km or more than 110 km in a typical day.
A vehicle's operational hours range from 2 to 10 in a typical day.
A vehicle spends 1 to 5 hours driving each typical day.
On a typical day, a vehicle's engine operates at 550 to 1600 rpm.
It is unlikely for axle 1 to carry less than 2000 kg or more than 8000 kg in a day.
Each day, axle 3 carries between 4500 and 7500 kg of load.
It is rare for a vehicle to consume less than 10 dm³ or more than 100 dm³ of fuel in a day.
It is unlikely for a vehicle to complete fewer than 50 or more than 300 lifter cycles in a day.
Refueling a vehicle takes 0.08 to 0.2 hours in a typical day.

Used parameters: distance, total operation time, driving time, engine speed, axle 1 load, axle 3 load, total fuel consumption, lifter cycles, refulling time.
Data points for used parameters: distance: 95.2 km, total operation time: 8.2 h, driving time: 3.2 h, engine speed: 1175.7 rpm, axle 1 load: 6835.4 kg, axle 3 load: 6016.6 kg, total fuel consumption: 90.6 dm3, lifter cycles: 144 refulling time: 0.2 h.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: It is infrequent for a vehicle to operate for fewer than 2 hours or more than 10 hours in a typical day.
In a typical day, a vehicle spends 1 to 5 hours driving.
Each typical day, a vehicle stops between 20 and 300 times.
In a usual day, the engine speed of a vehicle is between 550 and 1600 rpm.
In a typical day, a vehicle's payload ranges from 0 to 11000 kg.
In a typical day, a vehicle's total fuel consumption is between 10 and 100 dm³.
On a normal day, a vehicle performs 50 to 300 compaction cycles.
It is unlikely for a vehicle to complete fewer than 50 or more than 300 lifter cycles in a day.
In a typical day, a vehicle refuels for 0.08 to 0.2 hours.

Used parameters: total operation time, driving time, stops, engine speed, payload, total fuel consumption, compaction cycles, lifter cycles, refulling time.
Data points for used parameters: total operation time: 3.5 h, driving time: 1.2 h, stops: 254 engine speed: 1523.1 rpm, payload: 934.8 kg, total fuel consumption: 64.6 dm3, compaction cycles: 176 lifter cycles: 95 refulling time: 0.1 h.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: During a typical day, a vehicle covers a distance of 20 to 110 km.
A vehicle typically operates for 2 to 10 hours each day.
It is uncommon for a vehicle to spend less than 1 hour or more than 5 hours driving in a day.
It is unlikely for a vehicle to make fewer than 20 stops or more than 300 stops in a day.
In a typical day, a vehicle makes 20 to 250 stops with the PTO engaged.
It is uncommon for a vehicle's engine speed to be outside the range of 550 to 1600 rpm in a day.
Each day, axle 3 carries between 4500 and 7500 kg of load.
A vehicle uses between 10 and 100 dm³ of fuel in a typical day.
It is not common for a vehicle to perform fewer than 50 or more than 300 compaction cycles in a day.

Used parameters: distance, total operation time, driving time, stops, stops with PTO engaged, engine speed, axle 3 load, total fuel consumption, compaction cycles.
Data points for used parameters: distance: 18.5 km, total operation time: 9.0 h, driving time: 2.0 h, stops: 211 stops with PTO engaged: 120 engine speed: 1594.1 rpm, axle 3 load: 4990.6 kg, total fuel consumption: 77.7 dm3, compaction cycles: 5.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";True
"Evaluate the following premises:
Input text:
Textual context: On a usual day, a vehicle travels between 20 and 110 km.
A vehicle idling for less than 1 hour or more than 5 hours in a day is not common.
It is not common for a vehicle to drive for less than 1 hour or more than 5 hours in a day.
It is unlikely for a vehicle to make fewer than 20 stops or more than 300 stops in a day.
It is infrequent for a vehicle's engine speed to fall outside the range of 550 to 1600 rpm in a day.
It is unusual for axle 2 to carry less than 7000 kg or more than 11500 kg in a day.
It is infrequent for axle 3 to carry less than 4500 kg or more than 7500 kg in a day.
On a normal day, a vehicle completes 50 to 300 lifter cycles.
It is unusual for a vehicle to take less than 0.08 hours or more than 0.2 hours to refuel in a day.

Used parameters: distance, idle time, driving time, stops, engine speed, axle 2 load, axle 3 load, lifter cycles, refulling time.
Data points for used parameters: distance: 35.9 km, idle time: 2.1 h, driving time: 3.4 h, stops: 27 engine speed: 676.2 rpm, axle 2 load: 9879.6 kg, axle 3 load: 5493.9 kg, lifter cycles: 275 refulling time: 0.1 h.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: On a usual day, a vehicle travels between 20 and 110 km.
In a typical day, a vehicle's total operational time ranges from 2 to 10 hours.
A vehicle's PTO operates for 0.2 to 5 hours in a typical day.
In a typical day, a vehicle spends 1 to 5 hours driving.
In a typical day, a vehicle makes 20 to 300 stops.
On a typical day, a vehicle's speed varies between 0 and 80 km/h.
It is infrequent for a vehicle's engine speed to fall outside the range of 550 to 1600 rpm in a day.
In a typical day, a vehicle's total fuel consumption is between 10 and 100 dm³.
In a typical day, a vehicle performs 50 to 300 lifter cycles.

Used parameters: distance, total operation time, PTO operation time, driving time, stops, vehicle speed, engine speed, total fuel consumption, lifter cycles.
Data points for used parameters: distance: 53.6 km, total operation time: 6.7 h, PTO operation time: 0.5 h, driving time: 3.3 h, stops: 34 vehicle speed: 24.9 km/h, engine speed: 1106.7 rpm, total fuel consumption: 70.0 dm3, lifter cycles: 21.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: It is uncommon for a vehicle to travel less than 20 km or more than 110 km in a typical day.
It is infrequent for a vehicle to operate for fewer than 2 hours or more than 10 hours in a typical day.
In a typical day, a vehicle idles for 1 to 5 hours.
A vehicle making fewer than 20 stops with PTO engaged or more than 250 stops in a day is uncommon.
It is rare for a vehicle to operate outside the speed range of 0 to 80 km/h in a typical day.
In a typical day, a vehicle's engine speed is between 550 and 1600 rpm.
In a typical day, a vehicle's payload ranges from 0 to 11000 kg.
In a typical day, a vehicle's total fuel consumption is between 10 and 100 dm³.
It is infrequent for a vehicle to complete fewer than 50 or more than 300 lifter cycles in a day.

Used parameters: distance, total operation time, idle time, stops with PTO engaged, vehicle speed, engine speed, payload, total fuel consumption, lifter cycles.
Data points for used parameters: distance: 29.5 km, total operation time: 6.7 h, idle time: 1.3 h, stops with PTO engaged: 76 vehicle speed: 60.2 km/h, engine speed: 1594.1 rpm, payload: 679.3 kg, total fuel consumption: 38.0 dm3, lifter cycles: 4.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";True
"Evaluate the following premises:
Input text:
Textual context: A vehicle's operational hours range from 2 to 10 in a typical day.
It is not typical for the PTO to be engaged for under 0.2 hours or over 5 hours in a day.
Normally, a vehicle makes 20 to 300 stops in a day.
A vehicle making fewer than 20 stops with PTO engaged or more than 250 stops in a day is uncommon.
It is rare for a vehicle to operate outside the speed range of 0 to 80 km/h in a typical day.
Each day, axle 1 carries between 2000 and 8000 kg of load.
On a typical day, the load on axle 3 ranges from 4500 to 7500 kg.
A vehicle uses between 10 and 100 dm³ of fuel in a typical day.
It is uncommon for a vehicle to perform fewer than 50 or more than 300 compaction cycles in a day.

Used parameters: total operation time, PTO operation time, stops, stops with PTO engaged, vehicle speed, axle 1 load, axle 3 load, total fuel consumption, compaction cycles.
Data points for used parameters: total operation time: 8.2 h, PTO operation time: 1.1 h, stops: 77 stops with PTO engaged: 47 vehicle speed: 71.8 km/h, axle 1 load: 2902.9 kg, axle 3 load: 7803.4 kg, total fuel consumption: 46.8 dm3, compaction cycles: 26.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";True
"Evaluate the following premises:
Input text:
Textual context: It is rare for a vehicle to cover less than 20 km or more than 110 km in a usual day.
It is infrequent for a vehicle to operate for fewer than 2 hours or more than 10 hours in a typical day.
It is not typical for the PTO to be engaged for under 0.2 hours or over 5 hours in a day.
Each typical day, a vehicle stops between 20 and 300 times.
On a typical day, a vehicle's speed varies between 0 and 80 km/h.
In a typical day, a vehicle's engine speed is between 550 and 1600 rpm.
It is unusual for axle 2 to carry less than 7000 kg or more than 11500 kg in a day.
It is uncommon for axle 3 to carry less than 4500 kg or more than 7500 kg in a day.
In a typical day, a vehicle refuels for 0.08 to 0.2 hours.

Used parameters: distance, total operation time, PTO operation time, stops, vehicle speed, engine speed, axle 2 load, axle 3 load, refulling time.
Data points for used parameters: distance: 82.2 km, total operation time: 4.1 h, PTO operation time: 1.1 h, stops: 189 vehicle speed: 6.2 km/h, engine speed: 1282.0 rpm, axle 2 load: 6705.3 kg, axle 3 load: 7391.6 kg, refulling time: 0.2 h.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";True
"Evaluate the following premises:
Input text:
Textual context: It is rare for a vehicle to cover less than 20 km or more than 110 km in a usual day.
A vehicle typically operates for 2 to 10 hours each day.
It is not typical for the PTO to be engaged for under 0.2 hours or over 5 hours in a day.
In a typical day, a vehicle idles for 1 to 5 hours.
A vehicle spends 1 to 5 hours driving each typical day.
Normally, a vehicle makes 20 to 300 stops in a day.
A vehicle making fewer than 20 stops with PTO engaged or more than 250 stops in a day is uncommon.
It is rare for a vehicle to operate outside the speed range of 0 to 80 km/h in a typical day.
It is infrequent for a vehicle to complete fewer than 50 or more than 300 lifter cycles in a day.

Used parameters: distance, total operation time, PTO operation time, idle time, driving time, stops, stops with PTO engaged, vehicle speed, lifter cycles.
Data points for used parameters: distance: 82.9 km, total operation time: 4.0 h, PTO operation time: 1.4 h, idle time: 3.1 h, driving time: 4.4 h, stops: 51 stops with PTO engaged: 101 vehicle speed: 12.0 km/h, lifter cycles: 10.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: It is uncommon for a vehicle to travel less than 20 km or more than 110 km in a typical day.
A vehicle's PTO operates for 0.2 to 5 hours in a typical day.
A vehicle idling for less than 1 hour or more than 5 hours in a day is not common.
Each typical day, a vehicle stops between 20 and 300 times.
In a typical day, a vehicle's speed ranges from 0 to 80 km/h.
In a typical day, a vehicle's axle 3 load is between 4500 and 7500 kg.
In a typical day, a vehicle performs 50 to 300 compaction cycles.
On a normal day, a vehicle completes 50 to 300 lifter cycles.
On a usual day, refueling takes between 0.08 and 0.2 hours.

Used parameters: distance, PTO operation time, idle time, stops, vehicle speed, axle 3 load, compaction cycles, lifter cycles, refulling time.
Data points for used parameters: distance: 18.5 km, PTO operation time: 4.6 h, idle time: 2.4 h, stops: 60 vehicle speed: 5.1 km/h, axle 3 load: 6718.1 kg, compaction cycles: 48 lifter cycles: 100 refulling time: 0.2 h.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";True
"Evaluate the following premises:
Input text:
Textual context: During a typical day, a vehicle covers a distance of 20 to 110 km.
In a typical day, a vehicle's total operational time ranges from 2 to 10 hours.
It is not typical for a vehicle to make fewer than 20 stops with the PTO engaged or exceed 250 stops in a day.
In a typical day, a vehicle's speed ranges from 0 to 80 km/h.
On a typical day, a vehicle's engine operates at 550 to 1600 rpm.
A payload outside the range of 0 to 11000 kg in a day is unlikely for a vehicle.
It is rare for a vehicle to consume less than 10 dm³ or more than 100 dm³ of fuel in a day.
In a typical day, a vehicle completes 50 to 300 lifter cycles.
In a typical day, a vehicle refuels for 0.08 to 0.2 hours.

Used parameters: distance, total operation time, stops with PTO engaged, vehicle speed, engine speed, payload, total fuel consumption, lifter cycles, refulling time.
Data points for used parameters: distance: 100.3 km, total operation time: 7.4 h, stops with PTO engaged: 93 vehicle speed: 24.9 km/h, engine speed: 1523.1 rpm, payload: 1610.7 kg, total fuel consumption: 41.5 dm3, lifter cycles: 100 refulling time: 0.2 h.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: During a typical day, a vehicle covers a distance of 20 to 110 km.
Normally, a vehicle makes 20 to 300 stops in a day.
On a normal day, a vehicle’s speed ranges from 0 to 80 km/h.
In a usual day, the engine speed of a vehicle is between 550 and 1600 rpm.
Each day, axle 1 carries between 2000 and 8000 kg of load.
On a usual day, a vehicle's payload ranges from 0 to 11000 kg.
It is rare for a vehicle to consume less than 10 dm³ or more than 100 dm³ of fuel in a day.
In a typical day, a vehicle performs 50 to 300 compaction cycles.
It is unlikely for a vehicle to complete fewer than 50 or more than 300 lifter cycles in a day.

Used parameters: distance, stops, vehicle speed, engine speed, axle 1 load, payload, total fuel consumption, compaction cycles, lifter cycles.
Data points for used parameters: distance: 88.0 km, stops: 157 vehicle speed: 72.6 km/h, engine speed: 791.5 rpm, axle 1 load: 2012.4 kg, payload: 934.8 kg, total fuel consumption: 55.0 dm3, compaction cycles: 186 lifter cycles: 7.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";False
"Evaluate the following premises:
Input text:
Textual context: On a usual day, a vehicle travels between 20 and 110 km.
A vehicle's operational hours range from 2 to 10 in a typical day.
On a normal day, the PTO operates for 0.2 to 5 hours.
A vehicle idling for less than 1 hour or more than 5 hours in a day is not common.
On a typical day, a vehicle's speed varies between 0 and 80 km/h.
It is infrequent for a vehicle's engine speed to fall outside the range of 550 to 1600 rpm in a day.
It is rare for axle 2 to carry less than 7000 kg or more than 11500 kg in a day.
It is uncommon for axle 3 to carry less than 4500 kg or more than 7500 kg in a day.
It is infrequent for a vehicle to complete fewer than 50 or more than 300 lifter cycles in a day.

Used parameters: distance, total operation time, PTO operation time, idle time, vehicle speed, engine speed, axle 2 load, axle 3 load, lifter cycles.
Data points for used parameters: distance: 55.3 km, total operation time: 9.3 h, PTO operation time: 3.7 h, idle time: 2.4 h, vehicle speed: 10.4 km/h, engine speed: 1646.6 rpm, axle 2 load: 7406.7 kg, axle 3 load: 7897.7 kg, lifter cycles: 26.
To identify the day as abnormal, it is enough that even one or more conditions are violated.
Remember to return at the end True if the day is abnormal or False otherwise.
";True
